"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","net value"
"2013-07-05",118497952.321096,0.00297258279278045,22766300.321096,95731652,-84770400,117081169.321096,NA,3.94993174403653
"2013-07-08",116669878.321096,-0.0154270513894319,24513500.321096,92156378,-83023200,115894682.321096,NA,3.88899594403653
"2013-07-09",117001910.321096,0.00284591022788416,24575900.321096,92426010,-82960800,115710758.321096,NA,3.90006367736987
"2013-07-10",117211457.321096,0.00179097075786983,21580700.321096,95630757,-85956000,113235391.321096,NA,3.90704857736987
"2013-07-11",115991407.321096,-0.0104089653681015,17017700.321096,98973707,-90519000,112387219.321096,NA,3.86638024403653
"2013-07-12",115689042.321096,-0.00260678792492763,18733700.321096,96955342,-88803000,115052681.321096,NA,3.8563014107032
"2013-07-15",115878607.321096,0.00163857350874985,18172100.321096,97706507,-89364600,114279787.321096,NA,3.86262024403653
"2013-07-16",115528801.321096,-0.00301872803002112,17641700.321096,97887101,-89895000,113681559.321096,NA,3.85096004403653
"2013-07-17",115921537.193096,0.00339946288292592,18714739.193096,97206798,-86945280,114985686.193096,NA,3.86405123976987
"2013-07-18",115799481.193096,-0.00105291909472083,20043379.193096,95756102,-85616640,115008715.193096,NA,3.85998270643653
"2013-07-19",116149884.193096,0.0030259461993245,22908019.193096,93241865,-82752000,115767032.193096,NA,3.87166280643653
"2013-07-22",116197982.193096,0.000414102866603372,22408819.193096,93789163,-83251200,114101982.193096,NA,3.8732660731032
"2013-07-23",115757267.193096,-0.00379279391674481,19528819.193096,96228448,-86131200,113032319.193096,NA,3.8585755731032
"2013-07-24",115245236.193096,-0.00442331624109504,19935859.193096,95309377,-85724160,113695639.193096,NA,3.8415078731032
"2013-07-25",116231312.193096,0.0085563276415852,20803699.193096,95427613,-84856320,115088286.193096,NA,3.8743770731032
"2013-07-26",116038742.193096,-0.00165678246564127,21487219.193096,94551523,-84172800,115176978.193096,NA,3.8679580731032
"2013-07-29",115017211.193096,-0.00880336153851191,22577779.193096,92439432,-83082240,114390173.193096,NA,3.83390703976987
"2013-07-30",115818897.193096,0.00697013943986247,22401139.193096,93417758,-83258880,114267923.193096,NA,3.86062990643653
