"datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2","net value"
"2009-09-22",66976213.02094,0.00264702403636741,8118639.02094001,58857574,-50722621.2,66385186.02094,NA,2.23254043403133
"2009-09-23",66771534.42094,-0.00305598944413299,9268142.42094001,57503392,-49573117.8,65951298.42094,NA,2.22571781403133
"2009-09-24",65796510.02094,-0.0146023961925642,8930259.02094001,56866251,-49911001.2,64212869.02094,NA,2.193217000698
"2009-09-25",65750235.62094,-0.000703295660898551,9293106.62094001,56457129,-49548153.6,65017129.62094,NA,2.191674520698
"2009-09-28",65635648.62094,-0.00174276181549538,10684443.62094,54951205,-48156816.6,65193852.62094,NA,2.18785495403133
"2009-09-29",64994710.02094,-0.00976509889772814,10690227.02094,54304483,-48151033.2,63857873.02094,NA,2.16649033403133
"2009-09-30",65229037.22094,0.00360532726316531,10163419.22094,55065618,-48677841,64498966.22094,NA,2.174301240698
"2009-10-09",65272454.62094,0.000665614607386011,7589190.62094,57683264,-51252069.6,63310234.62094,0.0220359160563892,2.17574848736467
"2009-10-12",64873629.98139,-0.00611015231258139,12861499.98139,52012130,-46328990.4,63916630.98139,NA,2.162454332713
"2009-10-13",64907903.48139,0.000528311734827147,12172290.48139,52735613,-47018199.9,63490052.48139,NA,2.163596782713
"2009-10-14",64392573.08139,-0.00793940910674706,11747725.08139,52644848,-47442765.3,63877783.08139,NA,2.146419102713
"2009-10-15",64384956.28139,-0.000118286933344924,11567738.28139,52817218,-47622752.1,63967690.28139,NA,2.14616520937967
"2009-10-16",64404926.08139,0.000310162515490653,11537368.08139,52867558,-47653122.3,63690200.08139,NA,2.14683086937967
"2009-10-19",64134939.78139,-0.00419201319568019,10251867.78139,53883072,-48938622.6,62576372.78139,NA,2.13783132604633
"2009-10-20",64249171.58139,0.00178111650824597,9540152.58139,54709019,-49650337.8,63215786.58139,NA,2.141639052713
"2009-10-21",64204589.88139,-0.000693887545982097,9662000.88139,54542589,-49528489.5,63785255.88139,NA,2.14015299604633
"2009-10-22",64135080.38139,-0.00108262509157719,9984886.38138999,54150194,-49205604,63628006.38139,NA,2.137836012713
"2009-10-23",63787412.98139,-0.00542086168649858,9015685.98139,54771727,-50174804.4,63047962.98139,NA,2.12624709937967
"2009-10-26",63513172.08139,-0.00429929491073766,9001177.08139,54511995,-50189313.3,62714206.08139,NA,2.11710573604633
"2009-10-27",63419703.98139,-0.00147163331537292,10464076.98139,52955627,-48726413.4,63126852.98139,NA,2.113990132713
"2009-10-28",64142226.48139,0.0113927132206737,10249383.48139,53892843,-48941106.9,62798308.48139,NA,2.13807421604633
"2009-10-29",64723593.68139,0.00906372029615587,11458840.68139,53264753,-47731649.7,64046054.68139,NA,2.157453122713
"2009-10-30",64592680.98139,-0.00202264263391227,10969021.98139,53623659,-48221468.4,64202225.98139,NA,2.15308936604633
"2009-11-02",64144898.28139,-0.0069324061673337,9316286.28139,54828612,-49874204.1,61524290.28139,-0.0112330957926826,2.13816327604633
"2009-11-03",64146109.61582,1.88843456370158e-05,12104182.61582,52041927,-46378237.5,62943534.61582,NA,2.13820365386067
"2009-11-04",64216918.11582,0.00110386273499796,11854932.11582,52361986,-46627488,63217701.11582,NA,2.140563937194
"2009-11-05",64638496.11582,0.00656490551663724,11714127.11582,52924369,-46768293,63519368.11582,NA,2.154616537194
"2009-11-06",64845578.61582,0.00320370232050204,11461636.61582,53383942,-47020783.5,64106237.61582,NA,2.161519287194
"2009-11-09",65120523.11582,0.00423998838269157,11289282.11582,53831241,-47193138,63963677.11582,NA,2.17068410386067
"2009-11-10",65278001.11582,0.00241825452968047,11181444.11582,54096557,-47300976,64475403.11582,NA,2.17593337052733
"2009-11-11",65449062.11582,0.00262049997052616,11290821.11582,54158241,-47191599,64622521.11582,NA,2.18163540386067
"2009-11-12",65426369.11582,-0.000346727657607349,11232528.11582,54193841,-47249892,64810747.11582,NA,2.18087897052733
"2009-11-13",65524629.11582,0.00150184094468164,10979673.11582,54544956,-47502747,64029139.11582,NA,2.18415430386067
"2009-11-16",65503122.11582,-0.000328227725821528,9534147.11581999,55968975,-48948273,64050551.11582,NA,2.18343740386067
"2009-11-17",65752729.11582,0.00381061225690371,9499641.11581999,56253088,-48982779,64898077.11582,NA,2.191757637194
"2009-11-18",66109214.61582,0.00542160766242983,9474328.61581999,56634886,-49008091.5,65092790.61582,NA,2.203640487194
"2009-11-19",66558840.61582,0.00680126065046904,9309520.61581999,57249320,-49172899.5,65360160.61582,NA,2.21862802052733
"2009-11-20",66975851.61582,0.00626529843581558,9463744.61581999,57512107,-49018675.5,65857002.61582,NA,2.232528387194
"2009-11-23",67224476.61582,0.00371215884534237,8998048.61581999,58226428,-49484371.5,65948049.61582,NA,2.240815887194
"2009-11-24",66564215.11582,-0.00982174251460988,10583340.11582,55980875,-47899080,65988066.11582,NA,2.21880717052733
"2009-11-25",66979834.61582,0.00624388794004149,9482428.61581999,57497406,-48999991.5,64494251.61582,NA,2.23266115386067
"2009-11-26",66729770.61582,-0.00373342217750017,11424484.61582,55305286,-47057935.5,66067534.61582,NA,2.224325687194
"2009-11-27",66755803.11582,0.000390118229985914,12818535.11582,53937268,-45663885,65828595.11582,NA,2.225193437194
"2009-11-30",67258710.61582,0.00753353980518301,11074888.61582,56183822,-47407531.5,65147867.61582,NA,2.24195702052733
"2009-12-01",67978814.61582,0.0107064794047751,10411201.61582,57567613,-48071218.5,65981374.61582,0.05974960949237,2.265960487194
"2009-12-02",67641014.12167,-0.00496920247961219,12880531.12167,54760483,-48563941.5,66839970.12167,NA,2.25470047072233
"2009-12-03",67934491.62167,0.004338750738895,12967646.62167,54966845,-48476826,66813761.62167,NA,2.26448305405567
"2009-12-04",67577498.12167,-0.00525496682875171,12257344.12167,55320154,-49187128.5,65651125.12167,NA,2.25258327072233
"2009-12-07",67778976.62167,0.00298144361067121,11915240.62167,55863736,-49529232,66725282.62167,NA,2.25929922072233
"2009-12-08",67882238.12167,0.00152350338035356,12520216.12167,55362022,-48924256.5,67047271.12167,NA,2.26274127072233
"2009-12-09",67962212.62167,0.00117813587490523,13459019.62167,54503193,-47985453,67267446.62167,NA,2.265407087389
"2009-12-10",68226664.12167,0.00389115494917935,13151773.12167,55074891,-48292699.5,67370897.12167,NA,2.274222137389
"2009-12-11",68404433.62167,0.00260557220975954,13181702.62167,55222731,-48262770,67857874.62167,NA,2.280147787389
"2009-12-14",68612205.12167,0.00303739814803716,12672307.12167,55939898,-48772165.5,66442097.12167,NA,2.28707350405567
"2009-12-15",68953301.12167,0.0049713604073085,13069369.12167,55883932,-48375103.5,68139874.12167,NA,2.29844337072233
"2009-12-16",68936484.12167,-0.000243889701093902,13374712.12167,55561772,-48069760.5,68439167.12167,NA,2.29788280405567
"2009-12-17",68414822.12167,-0.00756728467728751,14462407.12167,53952415,-46982065.5,68009479.12167,NA,2.28049407072233
"2009-12-18",68161468.12167,-0.00370320337235475,15656050.12167,52505418,-45788422.5,67517857.12167,NA,2.272048937389
"2009-12-21",68272952.62167,0.00163559417178338,15590075.62167,52682877,-45854397,67147881.62167,NA,2.275765087389
"2009-12-22",68374445.12167,0.0014865696604982,16819642.12167,51554803,-44624830.5,67928870.12167,NA,2.27914817072233
"2009-12-23",68423794.62167,0.000721753571998773,16401992.62167,52021802,-45042480,67375056.62167,NA,2.28079315405567
"2009-12-24",68966503.12167,0.0079315756017444,15020443.12167,53946060,-46424029.5,66847719.12167,NA,2.298883437389
"2009-12-25",69105730.12167,0.00201876264125489,15209902.12167,53895828,-46234570.5,68405741.12167,NA,2.303524337389
"2009-12-28",69311405.12167,0.00297623655285717,14485627.12167,54825778,-46958845.5,68206734.12167,NA,2.31038017072233
"2009-12-29",69521780.12167,0.00303521476199609,14184523.12167,55337257,-47259949.5,68257296.12167,NA,2.31739267072233
"2009-12-30",69001140.12167,-0.00748887613477145,13399903.12167,55601237,-48044569.5,67892994.12167,NA,2.30003800405567
"2009-12-31",69031348.62167,0.000437797113884475,13172738.62167,55858610,-48271734,67942407.62167,NA,2.30104495405567
"2010-01-04",69262183.12167,0.00334390830555975,13718881.12167,55543302,-47725591.5,68799413.12167,0.0239672485850659,2.308739437389
"2010-01-05",69250865.14095,-0.00016340779643198,13269235.14095,55981630,-50252935.8,67751171.14095,NA,2.308362171365
"2010-01-06",69660717.24095,0.00591836793902578,13583820.24095,56076897,-49938350.7,68862763.24095,NA,2.32202390803167
"2010-01-07",69466892.34095,-0.00278241321187644,14574641.34095,54892251,-48947529.6,68867667.34095,NA,2.31556307803167
"2010-01-08",69749988.94095,0.00407527370895666,14452337.94095,55297651,-49069833,68216480.94095,NA,2.324999631365
"2010-01-11",70329670.74095,0.00831085149691924,14425237.74095,55904433,-49096933.2,69162620.74095,NA,2.34432235803167
"2010-01-12",71108086.34095,0.011068096747775,13679855.34095,57428231,-49842315.6,68904237.34095,NA,2.37026954469833
"2010-01-13",72546326.54095,0.0202261131470185,15284040.54095,57262286,-48238130.4,71041401.54095,NA,2.41821088469833
"2010-01-14",73213235.84095,0.00919287484010023,14608551.84095,58604684,-48913619.1,71499116.84095,NA,2.44044119469833
"2010-01-15",72849680.14095,-0.00496571003622626,14415565.14095,58434115,-49106605.8,72050236.14095,NA,2.428322671365
"2010-01-18",73637290.54095,0.0108114462338904,14162526.54095,59474764,-49359644.4,71850016.54095,NA,2.454576351365
"2010-01-19",73538859.74095,-0.00133669774209388,14066674.74095,59472185,-49455496.2,72577930.74095,NA,2.45129532469833
"2010-01-20",72960054.54095,-0.00787073938920069,15660651.54095,57299403,-47861519.4,72356418.54095,NA,2.43200181803167
"2010-01-21",72805116.54095,-0.00212360038619519,15461277.54095,57343839,-48060893.4,71611935.54095,NA,2.42683721803167
"2010-01-22",71574134.24095,-0.016907909203162,16058793.24095,55515341,-47463377.7,70139393.24095,NA,2.38580447469833
"2010-01-25",71168871.54095,-0.00566213904363411,16597173.54095,54571698,-46924997.4,70642145.54095,NA,2.37229571803167
"2010-01-26",70552687.24095,-0.00865805915786444,17798733.24095,52753954,-45723437.7,69873494.24095,NA,2.351756241365
"2010-01-27",70851538.34095,0.00423585708336471,18422390.34095,52429148,-45099780.6,70179189.34095,NA,2.36171794469833
"2010-01-28",71629127.94095,0.0109749148459997,18309533.94095,53319594,-45212637,70256925.94095,NA,2.38763759803167
"2010-01-29",72102974.44095,0.006615276684516,18343585.44095,53759389,-45178585.5,70907708.44095,NA,2.403432481365
"2010-02-01",71720655.24095,-0.00530240538569038,19069002.24095,52651653,-44453168.7,70804573.24095,0.0356643934335419,2.39068850803167
"2010-02-02",71112713.43934,-0.00847652324937065,14151034.43934,56961679,-50968261.8,70901756.43934,NA,2.37042378131133
"2010-02-03",71086781.23934,-0.000364663345635674,12781713.23934,58305068,-52337583,68230274.23934,NA,2.36955937464467
"2010-02-04",71411927.83934,0.00457393898459513,12974703.83934,58437224,-52144592.4,70347969.83934,NA,2.38039759464467
"2010-02-05",71372881.83934,-0.000546771403340918,14039286.83934,57333595,-51080009.4,70398506.83934,NA,2.37909606131133
"2010-02-08",71587944.63934,0.00301322847638574,14073290.63934,57514654,-51046005.6,70793648.63934,NA,2.38626482131133
"2010-02-09",71597307.23934,0.00013078459015925,13778418.23934,57818889,-51340878,70611613.23934,NA,2.386576907978
"2010-02-10",71461034.23934,-0.00190332577096031,13050390.23934,58410644,-52068906,70659599.23934,NA,2.38203447464467
"2010-02-11",71600206.63934,0.00194752848851687,12948848.63934,58651358,-52170447.6,70959033.63934,NA,2.38667355464467
"2010-02-12",71573323.63934,-0.00037545981026843,12448592.63934,59124731,-52670703.6,70861447.63934,NA,2.38577745464467
"2010-02-22",71713907.23934,0.00196418990835756,12739107.23934,58974800,-52380189,71212995.23934,NA,2.39046357464467
"2010-02-23",72246492.43934,0.00742652604637084,13301425.43934,58945067,-51817870.8,70949579.43934,NA,2.40821641464467
"2010-02-24",72710049.63934,0.00641632810602144,12558671.63934,60151378,-52560624.6,70722083.63934,NA,2.42366832131133
"2010-02-25",72842244.63934,0.00181811181061931,11786822.63934,61055422,-53332473.6,71703035.63934,NA,2.42807482131133
"2010-02-26",72806973.03934,-0.00048421901569129,11956307.03934,60850666,-53162989.2,72284481.03934,NA,2.42689910131133
"2010-03-01",72655169.63934,-0.00208501182871546,11263643.63934,61391526,-53855652.6,71684164.63934,0.0216903015705587,2.421838987978
"2010-03-02",72553419.43218,-0.00140045378278086,14545917.43218,58007502,-51655281.6,71766530.43218,NA,2.418447314406
"2010-03-03",72862142.43218,0.00425511302452897,14173935.43218,58688207,-52027263.6,71610029.43218,NA,2.42873808107267
"2010-03-04",72596488.23218,-0.00364598392433024,15492260.23218,57104228,-50708938.8,72317647.23218,NA,2.41988294107267
"2010-03-05",72339674.63218,-0.00353754852684696,15348880.63218,56990794,-50852318.4,71724205.63218,NA,2.41132248773933
"2010-03-08",72425915.23218,0.00119216184532944,14936822.23218,57489093,-51264376.8,71636016.23218,NA,2.414197174406
"2010-03-09",72700805.23218,0.00379546463608738,14629736.23218,58071069,-51571462.8,71272760.23218,NA,2.423360174406
"2010-03-10",72258175.63218,-0.00608837272966134,15037972.63218,57220203,-51163226.4,71715434.63218,NA,2.408605854406
"2010-03-11",71656679.03218,-0.00832427050278473,15084601.03218,56572078,-51116598,71069878.03218,NA,2.38855596773933
"2010-03-12",71497666.43218,-0.00221908972265672,15764433.43218,55733233,-50436765.6,71246033.43218,NA,2.38325554773933
"2010-03-15",71685234.23218,0.00262341149522594,16543544.23218,55141690,-49657654.8,71199818.23218,NA,2.38950780773933
"2010-03-16",71543879.43218,-0.00197188167847995,16219251.43218,55324628,-49981947.6,70827669.43218,NA,2.38479598107267
"2010-03-17",71827424.43218,0.00396323210665117,15128109.43218,56699315,-51073089.6,70409712.43218,NA,2.39424748107267
"2010-03-18",72281264.03218,0.00631847241618022,15227341.03218,57053923,-50973858,71583346.03218,NA,2.40937546773933
"2010-03-19",72270469.43218,-0.000149341605249265,14816811.43218,57453658,-51384387.6,71235975.43218,NA,2.40901564773933
"2010-03-22",72353247.23218,0.00114538899014183,14680202.23218,57673045,-51520996.8,71609340.23218,NA,2.41177490773933
"2010-03-23",72379605.23218,0.000364296019989441,15102260.23218,57277345,-51098938.8,72003066.23218,NA,2.41265350773933
"2010-03-24",72268424.63218,-0.00153607635249386,15085162.63218,57183262,-51116036.4,71922397.63218,NA,2.40894748773933
"2010-03-25",72239878.23218,-0.000395005151216377,15826802.23218,56413076,-50374396.8,71730869.23218,NA,2.40799594107267
"2010-03-26",72322086.83218,0.001137994719977,15111167.83218,57210919,-51090031.2,71084187.83218,NA,2.41073622773933
"2010-03-29",72230936.03218,-0.00126034526923302,13807975.03218,58422961,-52393224,70872430.03218,NA,2.40769786773933
"2010-03-30",72256692.23218,0.000356581285178459,13680554.23218,58576138,-52520644.8,71519345.23218,NA,2.40855640773933
"2010-03-31",72465007.83218,0.00288299385931778,14009729.83218,58455278,-52191469.2,71934366.83218,NA,2.41550026107267
"2010-04-01",73050238.03218,0.00807603859445272,13287013.03218,59763225,-52914186,71694566.03218,0.00684762487954682,2.435007934406
"2010-04-02",72864966.85894,-0.00253621587322395,14061734.85894,58803232,-52132393.8,72160944.85894,NA,2.42883222863133
"2010-04-06",73096311.15894,0.00317497296674651,14095410.15894,59000901,-52098718.5,72378202.15894,NA,2.436543705298
"2010-04-07",73364707.95894,0.00367182414193779,14373808.95894,58990899,-51820319.7,72719183.95894,NA,2.445490265298
"2010-04-08",73986455.45894,0.00847474919886504,14988945.45894,58997510,-51205183.2,73250933.45894,NA,2.46621518196467
"2010-04-09",74296256.65894,0.00418726911673617,14492827.65894,59803429,-51701301,73237668.65894,NA,2.47654188863133
"2010-04-12",75667615.25894,0.0184579770458058,14916515.25894,60751100,-51277613.4,74214730.25894,NA,2.52225384196467
"2010-04-13",75555479.85894,-0.00148194706039373,14300873.85894,61254606,-51893254.8,73963098.85894,NA,2.518515995298
"2010-04-14",75868190.55894,0.00413882223478446,14117411.55894,61750779,-52076717.1,74674475.55894,NA,2.528939685298
"2010-04-15",75487970.45894,-0.00501158782355049,14257146.45894,61230824,-51936982.2,74787344.45894,NA,2.51626568196467
"2010-04-16",74716362.65894,-0.0102215994854398,13935448.65894,60780914,-52258680,74114194.65894,NA,2.49054542196467
"2010-04-19",76416613.65894,0.022756072960366,17273908.65894,59142705,-48920220,75783776.65894,NA,2.547220455298
"2010-04-20",77315645.65894,0.01176487620889,17010748.65894,60304897,-49183380,74931810.65894,NA,2.57718818863133
"2010-04-21",78221434.65894,0.011715468354176,16205968.65894,62015466,-49988160,76329624.65894,NA,2.607381155298
"2010-04-22",78849183.65894,0.00802528108487266,16680268.65894,62168915,-49513860,77697507.65894,NA,2.62830612196467
"2010-04-23",78917538.65894,0.000866908150827017,16909768.65894,62007770,-49284360,77898068.65894,NA,2.63058462196467
"2010-04-26",79014379.65894,0.0012271163247819,16934248.65894,62080131,-49259880,78060860.65894,NA,2.633812655298
"2010-04-27",79153633.65894,0.00176238806912199,18170488.65894,60983145,-48023640,77597659.65894,NA,2.638454455298
"2010-04-28",79384022.65894,0.00291065601602969,18320428.65894,61063594,-47873700,78144310.65894,NA,2.64613408863133
"2010-04-29",78354718.65894,-0.0129661355714136,19011988.65894,59342730,-47182140,78035348.65894,NA,2.611823955298
"2010-04-30",77359052.65894,-0.0127071606795489,18657028.65894,58702024,-47537100,75585362.65894,NA,2.57863508863133
"2010-05-04",78374062.65894,0.0131207656390904,19125208.65894,59248854,-47068920,76383310.65894,0.0756069210964596,2.612468755298
"2010-05-05",79126462.41919,0.00960011175539277,15383254.41919,63743208,-55375200,76246712.41919,NA,2.63754874730633
"2010-05-06",78664487.41919,-0.00583843869516854,17345254.41919,61319233,-53413200,78423522.41919,NA,2.62214958063967
"2010-05-07",79290473.41919,0.00795766959828037,18601654.41919,60688819,-52156800,77615629.41919,NA,2.64301578063967
"2010-05-10",78655507.41919,-0.00800809949315207,18234454.41919,60421053,-52524000,76897549.41919,NA,2.62185024730633
"2010-05-11",78974506.41919,0.00405564734710717,20329654.41919,58644852,-50428800,78567443.41919,NA,2.63248354730633
"2010-05-12",77277694.41919,-0.021485566380035,19706854.41919,57570840,-51051600,75884235.41919,NA,2.57592314730633
"2010-05-13",77851030.41919,0.00741916544365262,18655654.41919,59195376,-52102800,75331240.41919,NA,2.59503434730633
"2010-05-14",78670190.41919,0.0105221471776189,19231654.41919,59438536,-51526800,77471131.41919,NA,2.62233968063967
"2010-05-17",78001309.01919,-0.00850234881135925,21898007.01919,56103302,-50636640,77651163.01919,NA,2.600043633973
"2010-05-18",76811488.01919,-0.0152538593898121,20261207.01919,56550281,-52273440,74834913.01919,NA,2.560382933973
"2010-05-19",77349140.01919,0.00699963005358883,20737367.01919,56611773,-51797280,76081399.01919,NA,2.57830466730633
"2010-05-20",77057938.01919,-0.0037647735957731,21139127.01919,55918811,-51395520,76449927.01919,NA,2.568597933973
"2010-05-21",77280856.01919,0.00289286225053775,20436047.01919,56844809,-52098600,74446970.01919,NA,2.576028533973
"2010-05-24",77657232.01919,0.0048702359081858,18557447.01919,59099785,-53977200,75656741.01919,NA,2.58857440063967
"2010-05-25",78589052.01919,0.0119991400127388,20209127.01919,58379925,-52325520,77864367.01919,NA,2.61963506730633
"2010-05-26",77852885.01919,-0.00936729711181961,19718087.01919,58134798,-52816560,77136975.01919,NA,2.59509616730633
"2010-05-27",77311614.01919,-0.00695248480344168,18568607.01919,58743007,-53966040,75651669.01919,NA,2.57705380063967
"2010-05-28",78361655.01919,0.01358193090807,19241927.01919,59119728,-53292720,77449657.01919,NA,2.61205516730633
"2010-05-31",78244002.01919,-0.00150141035141726,20603447.01919,57640555,-51931200,77894019.01919,NA,2.60813340063967
"2010-06-01",77783309.01919,-0.00588790179580811,21161447.01919,56621862,-51373200,76603948.01919,-0.0169747687301416,2.59277696730633
"2010-06-02",78063716.29174,0.00360497998974063,15138566.29174,62925150,-55805640,76358107.29174,NA,2.60212387639133
"2010-06-03",78080132.29174,0.00021028975790327,15709406.29174,62370726,-55234800,77708990.29174,NA,2.60267107639133
"2010-06-04",78113359.29174,0.00042554999619937,15448106.29174,62665253,-55496100,76783027.29174,NA,2.603778643058
"2010-06-07",78400025.29174,0.00366987161478161,16549586.29174,61850439,-54394620,77332146.29174,NA,2.61333417639133
"2010-06-08",78363984.29174,-0.00045970648435234,16183766.29174,62180218,-54760440,77404690.29174,NA,2.61213280972467
"2010-06-09",78703908.29174,0.00433775800289182,14889326.29174,63814582,-56054880,76617273.29174,NA,2.62346360972467
"2010-06-10",78649831.29174,-0.000687094213917994,15275246.29174,63374585,-55668960,78142734.29174,NA,2.621661043058
"2010-06-11",79010207.29174,0.00458203144343972,15351626.29174,63658581,-55592580,78281330.29174,NA,2.63367357639133
"2010-06-17",79338874.41174,0.00415980581833475,16117058.41174,63221816,-55528260,79089241.41174,NA,2.644629147058
"2010-06-18",78730890.41174,-0.00766312863029517,17009498.41174,61721392,-54635820,78247929.41174,NA,2.62436301372467
"2010-06-21",78788411.41174,0.000730602685923731,15268838.41174,63519573,-56376480,76331393.41174,NA,2.62628038039133
"2010-06-22",79056817.41174,0.00340666850861293,15413558.41174,63643259,-56231760,78310446.41174,NA,2.635227247058
"2010-06-23",79269603.41174,0.00269155788161535,16064798.41174,63204805,-55580520,78418650.41174,NA,2.64232011372467
"2010-06-24",79048363.41174,-0.00279098154245649,15948218.41174,63100145,-55697100,78329958.41174,NA,2.634945447058
"2010-06-25",78678118.41174,-0.0046837781836353,16293938.41174,62384180,-55351380,78015566.41174,NA,2.622603947058
"2010-06-28",78402428.41174,-0.00350402380694048,16539158.41174,61863270,-55106160,77839222.41174,NA,2.61341428039133
"2010-06-29",78315514.41174,-0.00110856260144854,19377278.41174,58938236,-52268040,77795191.41174,NA,2.610517147058
"2010-06-30",77867883.41174,-0.00571573848888485,19807418.41174,58060465,-51837900,76861629.41174,NA,2.59559611372467
"2010-07-01",77854513.41174,-0.000171701084120901,20486798.41174,57367715,-51158520,77340269.41174,-0.00267989906114852,2.595150447058
"2010-07-02",77839566.91734,-0.000191979806243858,15330850.91734,62508716,-55757400,75188665.91734,NA,2.594652230578
"2010-07-05",77629786.91734,-0.00269503041072638,15668110.91734,61961676,-55420140,76023904.91734,NA,2.58765956391133
"2010-07-06",78238555.91734,0.00784195119134123,14923510.91734,63315045,-56164740,76328561.91734,NA,2.60795186391133
"2010-07-07",78649169.91734,0.00524823081389458,14840290.91734,63808879,-56247960,77461360.91734,NA,2.62163899724467
"2010-07-08",78485703.91734,-0.00207841990159341,14827150.91734,63658553,-56261100,77982915.91734,NA,2.616190130578
"2010-07-09",79007560.91734,0.0066490707728073,13053250.91734,65954310,-58035000,76102012.91734,NA,2.63358536391133
"2010-07-12",79773500.91734,0.00969451519711328,12821110.91734,66952390,-58267140,78251544.91734,NA,2.65911669724467
"2010-07-13",79091961.91734,-0.00854342597683155,13578850.91734,65513111,-57509400,78358297.91734,NA,2.636398730578
"2010-07-14",79595232.51734,0.00636310679112961,13257779.51734,66337453,-58932120,78686004.51734,NA,2.65317441724467
"2010-07-15",79257469.51734,-0.00424350792525674,14230139.51734,65027330,-57959760,78958236.51734,NA,2.641915650578
"2010-07-16",79664922.51734,0.00514087823496356,14012579.51734,65652343,-58177320,77935181.51734,NA,2.65549741724467
"2010-07-19",79804387.51734,0.00175064502158584,12303179.51734,67501208,-59886720,76788304.51734,NA,2.660146250578
"2010-07-20",80571806.51734,0.00961625073349825,11228699.51734,69343107,-60961200,78547591.51734,NA,2.68572688391133
"2010-07-21",80841432.51734,0.00334640628843252,11264219.51734,69577213,-60925680,79867671.51734,NA,2.69471441724467
"2010-07-22",80914192.51734,0.000900033531498812,10376219.51734,70537973,-61813680,79314749.51734,NA,2.697139750578
"2010-07-23",80970061.51734,0.000690472193589864,10393979.51734,70576082,-61795920,79890313.51734,NA,2.699002050578
"2010-07-26",81651215.51734,0.00841241796332493,10100939.51734,71550276,-62088960,80151482.51734,NA,2.72170718391133
"2010-07-27",81802996.51734,0.00185889455580446,10518299.51734,71284697,-61671600,81032956.51734,NA,2.726766550578
"2010-07-28",81113711.51734,-0.00842615832359994,8089619.51733998,73024092,-64100280,78744332.51734,NA,2.70379038391133
"2010-07-29",82251077.51734,0.0140218710095255,8324939.51733998,73926138,-63864960,80764020.51734,NA,2.74170258391133
"2010-07-30",82379783.51734,0.00156479409005761,8444819.51733998,73934964,-63745080,81296027.51734,NA,2.74599278391133
"2010-08-02",82434164.51734,0.000660125551174229,7223819.51733998,75210345,-64966080,80592300.51734,0.0590265051818586,2.74780548391133
"2010-08-03",82204804.36719,-0.00278234335839889,17658723.36719,64546081,-57421680,82032259.36719,NA,2.740160145573
"2010-08-04",82308854.36719,0.00126574110602151,17317023.36719,64991831,-57763380,80642717.36719,NA,2.74362847890633
"2010-08-05",83375411.36719,0.0129579862118108,17867763.36719,65507648,-57212640,82121940.36719,NA,2.77918037890633
"2010-08-06",83573013.36719,0.00237002728693891,16388403.36719,67184610,-58692000,81139132.36719,NA,2.78576711223967
"2010-08-09",84471136.36719,0.0107465671490625,16529103.36719,67942033,-58551300,83165110.36719,NA,2.815704545573
"2010-08-10",83820857.36719,-0.00769823904313638,18056703.36719,65764154,-57023700,83500985.36719,NA,2.79402857890633
"2010-08-11",84220707.36719,0.00477029241359817,18008463.36719,66212244,-57071940,83079523.36719,NA,2.80735691223967
"2010-08-12",83901531.36719,-0.00378975681845606,18261723.36719,65639808,-56818680,83059688.36719,NA,2.79671771223967
"2010-08-13",84574645.36719,0.00802266644042726,17694903.36719,66879742,-57385500,82768914.36719,NA,2.819154845573
"2010-08-16",85049627.36719,0.00561612759873609,16235643.36719,68813984,-58844760,82673640.36719,NA,2.83498757890633
"2010-08-17",84832850.42719,-0.00254882880396534,15796329.42719,69036521,-62223000,83841026.42719,NA,2.82776168090633
"2010-08-18",84597417.42719,-0.00277525744819884,15813129.42719,68784288,-62206200,83713426.42719,NA,2.81991391423967
"2010-08-19",84085238.42719,-0.00605431011461799,15405729.42719,68679509,-62613600,83139529.42719,NA,2.80284128090633
"2010-08-20",83385300.42719,-0.00832414836530526,16661529.42719,66723771,-61357800,82906820.42719,NA,2.77951001423967
"2010-08-23",83789361.42719,0.00484571019028479,17001729.42719,66787632,-61017600,82921347.42719,NA,2.79297871423967
"2010-08-24",84304990.42719,0.00615387193812267,16825329.42719,67479661,-61194000,82781294.42719,NA,2.810166347573
"2010-08-25",84162860.42719,-0.00168590256970302,18034929.42719,66127931,-59984400,83727881.42719,NA,2.80542868090633
"2010-08-26",84073701.42719,-0.00105936275867369,17837529.42719,66236172,-60181800,83207276.42719,NA,2.80245671423967
"2010-08-27",84459129.42719,0.00458440622283995,17694729.42719,66764400,-60324600,83169682.42719,NA,2.81530431423967
"2010-08-30",85027600.42719,0.0067307229408522,16485129.42719,68542471,-61534200,83275682.42719,NA,2.834253347573
"2010-08-31",85266029.42719,0.00280413652510592,16900929.42719,68365100,-61118400,84335923.42719,NA,2.84220098090633
"2010-09-01",84836686.42719,-0.0050353347386326,17325129.42719,67511557,-60694200,83826692.42719,0.0320161586693155,2.827889547573
"2010-09-02",84753862.52689,-0.000976274578699643,15741247.52689,69012615,-62391960,83462599.52689,NA,2.82512875089633
"2010-09-03",84673685.52689,-0.000945998183558672,15660307.52689,69013378,-62472900,83610694.52689,NA,2.82245618422967
"2010-09-06",84798665.52689,0.00147601937039021,14399347.52689,70399318,-63733860,82983595.52689,NA,2.82662218422967
"2010-09-07",85044185.52689,0.0028953285818174,14305627.52689,70738558,-63827580,83795207.52689,NA,2.83480618422967
"2010-09-08",85337048.52689,0.00344365694357096,14335447.52689,71001601,-63797760,83870728.52689,NA,2.84456828422967
