Code,Name,industry_sw,industry_swcode
600112.SH,天成控股,电气设备,6.10701E+15
600113.SH,浙江东日,房地产,6.118E+15
600114.SH,东睦股份,有色金属,6.105E+15
600115.SH,东方航空,交通运输,6.117E+15
600116.SH,三峡水利,公用事业,6.116E+15
600117.SH,西宁特钢,钢铁,6.104E+15
600118.SH,中国卫星,国防军工,1.00001E+15
600119.SH,长江投资,交通运输,6.117E+15
600120.SH,浙江东方,商业贸易,6.12E+15
600121.SH,郑州煤电,采掘,6.102E+15
600122.SH,宏图高科,商业贸易,6.12E+15
600123.SH,兰花科创,采掘,6.102E+15
600125.SH,铁龙物流,交通运输,6.117E+15
600126.SH,杭钢股份,钢铁,6.104E+15
600127.SH,金健米业,农林牧渔,6.101E+15
600128.SH,弘业股份,商业贸易,6.12E+15
600129.SH,太极集团,医药生物,6.115E+15
600130.SH,波导股份,通信,1.00001E+15
600131.SH,岷江水电,公用事业,6.116E+15
600132.SH,重庆啤酒,食品饮料,6.112E+15
600133.SH,东湖高新,综合,6.123E+15
600135.SH,乐凯胶片,轻工制造,6.114E+15
600136.SH,道博股份,综合,6.123E+15
600137.SH,浪莎股份,纺织服装,6.113E+15
600138.SH,中青旅,休闲服务,6.121E+15
600139.SH,西部资源,有色金属,6.105E+15
600141.SH,兴发集团,化工,6.103E+15
600143.SH,金发科技,化工,6.103E+15
600145.SH,*ST国创,建筑材料,6.10601E+15
600146.SH,大元股份,有色金属,6.105E+15
600148.SH,长春一东,汽车,1.00001E+15
600149.SH,廊坊发展,房地产,6.118E+15
600150.SH,中国船舶,国防军工,1.00001E+15
600151.SH,航天机电,电气设备,6.10701E+15
600152.SH,维科精华,纺织服装,6.113E+15
600153.SH,建发股份,交通运输,6.117E+15
600155.SH,宝硕股份,化工,6.103E+15
600156.SH,华升股份,纺织服装,6.113E+15
600157.SH,永泰能源,采掘,6.102E+15
600158.SH,中体产业,房地产,6.118E+15
600159.SH,大龙地产,房地产,6.118E+15
600160.SH,巨化股份,化工,6.103E+15
600161.SH,天坛生物,医药生物,6.115E+15
600162.SH,香江控股,房地产,6.118E+15
600163.SH,福建南纸,轻工制造,6.114E+15
600165.SH,新日恒力,机械设备,6.107E+15
600166.SH,福田汽车,汽车,1.00001E+15
600167.SH,联美控股,公用事业,6.116E+15
600168.SH,武汉控股,公用事业,6.116E+15
600169.SH,太原重工,机械设备,6.107E+15
600170.SH,上海建工,建筑装饰,6.10602E+15
600171.SH,上海贝岭,电子,6.108E+15
600172.SH,黄河旋风,机械设备,6.107E+15
600173.SH,卧龙地产,房地产,6.118E+15
600175.SH,美都能源,房地产,6.118E+15
600176.SH,中国玻纤,化工,6.103E+15
600177.SH,雅戈尔,纺织服装,6.113E+15
600178.SH,*ST东安,汽车,1.00001E+15
600179.SH,黑化股份,采掘,6.102E+15
600180.SH,瑞茂通,交通运输,6.117E+15
600182.SH,S佳通,化工,6.103E+15
600183.SH,生益科技,电子,6.108E+15
600184.SH,光电股份,国防军工,1.00001E+15
600185.SH,格力地产,房地产,6.118E+15
600186.SH,莲花味精,食品饮料,6.112E+15
600187.SH,国中水务,公用事业,6.116E+15
600188.SH,兖州煤业,采掘,6.102E+15
600189.SH,吉林森工,农林牧渔,6.101E+15
600190.SH,锦州港,交通运输,6.117E+15
600191.SH,华资实业,农林牧渔,6.101E+15
600192.SH,长城电工,电气设备,6.10701E+15
600193.SH,创兴资源,采掘,6.102E+15
600195.SH,中牧股份,农林牧渔,6.101E+15
600196.SH,复星医药,医药生物,6.115E+15
600197.SH,伊力特,食品饮料,6.112E+15
600198.SH,大唐电信,通信,1.00001E+15
600199.SH,金种子酒,食品饮料,6.112E+15
600200.SH,江苏吴中,综合,6.123E+15
600201.SH,金宇集团,农林牧渔,6.101E+15
600202.SH,哈空调,电气设备,6.10701E+15
600203.SH,福日电子,电子,6.108E+15
600206.SH,有研新材,电子,6.108E+15
600207.SH,安彩高科,综合,6.123E+15
600208.SH,新湖中宝,房地产,6.118E+15
600209.SH,罗顿发展,建筑装饰,6.10602E+15
600210.SH,紫江企业,轻工制造,6.114E+15
600211.SH,西藏药业,医药生物,6.115E+15
600212.SH,江泉实业,综合,6.123E+15
600213.SH,亚星客车,汽车,1.00001E+15
600215.SH,长春经开,房地产,6.118E+15
600216.SH,浙江医药,医药生物,6.115E+15
600217.SH,秦岭水泥,建筑材料,6.10601E+15
600218.SH,全柴动力,机械设备,6.107E+15
600219.SH,南山铝业,有色金属,6.105E+15
600220.SH,江苏阳光,纺织服装,6.113E+15
600221.SH,海南航空,交通运输,6.117E+15
600222.SH,太龙药业,医药生物,6.115E+15
600223.SH,鲁商置业,房地产,6.118E+15
600225.SH,天津松江,房地产,6.118E+15
600226.SH,升华拜克,农林牧渔,6.101E+15
600227.SH,赤天化,化工,6.103E+15
600228.SH,*ST昌九,化工,6.103E+15
600229.SH,青岛碱业,化工,6.103E+15
600230.SH,沧州大化,化工,6.103E+15
600231.SH,凌钢股份,钢铁,6.104E+15
600232.SH,金鹰股份,纺织服装,6.113E+15
600233.SH,大杨创世,纺织服装,6.113E+15
600234.SH,山水文化,综合,6.123E+15
600235.SH,民丰特纸,轻工制造,6.114E+15
600236.SH,桂冠电力,公用事业,6.116E+15
600237.SH,铜峰电子,电子,6.108E+15
600238.SH,海南椰岛,食品饮料,6.112E+15
600239.SH,云南城投,房地产,6.118E+15
600240.SH,华业地产,房地产,6.118E+15
600241.SH,时代万恒,商业贸易,6.12E+15
600242.SH,中昌海运,交通运输,6.117E+15
600243.SH,青海华鼎,机械设备,6.107E+15
600246.SH,万通地产,房地产,6.118E+15
600247.SH,*ST成城,商业贸易,6.12E+15
600248.SH,延长化建,建筑装饰,6.10602E+15
600249.SH,两面针,化工,6.103E+15
600250.SH,南纺股份,商业贸易,6.12E+15
600251.SH,冠农股份,化工,6.103E+15
600252.SH,中恒集团,医药生物,6.115E+15
600255.SH,鑫科材料,有色金属,6.105E+15
600256.SH,广汇能源,化工,6.103E+15
600257.SH,大湖股份,农林牧渔,6.101E+15
600258.SH,首旅酒店,休闲服务,6.121E+15
600259.SH,广晟有色,有色金属,6.105E+15
600260.SH,凯乐科技,综合,6.123E+15
600261.SH,阳光照明,电子,6.108E+15
600262.SH,北方股份,机械设备,6.107E+15
600265.SH,ST景谷,农林牧渔,6.101E+15
600266.SH,北京城建,房地产,6.118E+15
600267.SH,海正药业,医药生物,6.115E+15
600268.SH,国电南自,电气设备,6.10701E+15
600269.SH,赣粤高速,交通运输,6.117E+15
600270.SH,外运发展,交通运输,6.117E+15
600271.SH,航天信息,计算机,1.00001E+15
600272.SH,开开实业,纺织服装,6.113E+15
600273.SH,华芳纺织,纺织服装,6.113E+15
600275.SH,武昌鱼,综合,6.123E+15
600276.SH,恒瑞医药,医药生物,6.115E+15
600277.SH,亿利能源,综合,6.123E+15
600278.SH,东方创业,商业贸易,6.12E+15
600279.SH,重庆港九,交通运输,6.117E+15
600280.SH,中央商场,商业贸易,6.12E+15
600281.SH,太化股份,化工,6.103E+15
600282.SH,*ST南钢,钢铁,6.104E+15
600283.SH,钱江水利,公用事业,6.116E+15
600284.SH,浦东建设,建筑装饰,6.10602E+15
600285.SH,羚锐制药,医药生物,6.115E+15
600287.SH,江苏舜天,商业贸易,6.12E+15
600288.SH,大恒科技,电子,6.108E+15
600289.SH,亿阳信通,通信,1.00001E+15
600290.SH,华仪电气,电气设备,6.10701E+15
600291.SH,西水股份,非银金融,1.00001E+15
600292.SH,中电远达,公用事业,6.116E+15
600293.SH,三峡新材,建筑材料,6.10601E+15
600295.SH,鄂尔多斯,采掘,6.102E+15
600297.SH,美罗药业,医药生物,6.115E+15
600298.SH,安琪酵母,农林牧渔,6.101E+15
600299.SH,*ST新材,化工,6.103E+15
600300.SH,维维股份,食品饮料,6.112E+15
600301.SH,ST南化,化工,6.103E+15
600302.SH,标准股份,机械设备,6.107E+15
600303.SH,曙光股份,汽车,1.00001E+15
600305.SH,恒顺醋业,食品饮料,6.112E+15
600306.SH,*ST商城,商业贸易,6.12E+15
600307.SH,酒钢宏兴,钢铁,6.104E+15
600308.SH,华泰股份,轻工制造,6.114E+15
600309.SH,万华化学,化工,6.103E+15
600310.SH,桂东电力,公用事业,6.116E+15
600311.SH,荣华实业,有色金属,6.105E+15
600312.SH,平高电气,电气设备,6.10701E+15
600313.SH,农发种业,农林牧渔,6.101E+15
600315.SH,上海家化,化工,6.103E+15
600316.SH,洪都航空,国防军工,1.00001E+15
600317.SH,营口港,交通运输,6.117E+15
600318.SH,巢东股份,建筑材料,6.10601E+15
600319.SH,亚星化学,化工,6.103E+15
600320.SH,振华重工,机械设备,6.107E+15
600321.SH,国栋建设,建筑材料,6.10601E+15
600322.SH,天房发展,房地产,6.118E+15
600323.SH,瀚蓝环境,公用事业,6.116E+15
600325.SH,华发股份,房地产,6.118E+15
600326.SH,西藏天路,建筑装饰,6.10602E+15
600327.SH,大东方,商业贸易,6.12E+15
600328.SH,兰太实业,化工,6.103E+15
600329.SH,中新药业,医药生物,6.115E+15
600330.SH,天通股份,有色金属,6.105E+15
600331.SH,宏达股份,有色金属,6.105E+15
600332.SH,白云山,医药生物,6.115E+15
600333.SH,长春燃气,公用事业,6.116E+15
600335.SH,国机汽车,汽车,1.00001E+15
600336.SH,澳柯玛,家用电器,6.111E+15
600337.SH,美克家居,轻工制造,6.114E+15
600338.SH,西藏珠峰,有色金属,6.105E+15
600339.SH,天利高新,化工,6.103E+15
600340.SH,华夏幸福,房地产,6.118E+15
600343.SH,航天动力,国防军工,1.00001E+15
600345.SH,长江通信,通信,1.00001E+15
600346.SH,大橡塑,机械设备,6.107E+15
600348.SH,阳泉煤业,采掘,6.102E+15
600350.SH,山东高速,交通运输,6.117E+15
600351.SH,亚宝药业,医药生物,6.115E+15
600352.SH,浙江龙盛,化工,6.103E+15
600353.SH,旭光股份,电气设备,6.10701E+15
600354.SH,敦煌种业,农林牧渔,6.101E+15
600355.SH,精伦电子,通信,1.00001E+15
600356.SH,恒丰纸业,轻工制造,6.114E+15
600358.SH,国旅联合,休闲服务,6.121E+15
600359.SH,新农开发,农林牧渔,6.101E+15
600360.SH,华微电子,电子,6.108E+15
600361.SH,华联综超,商业贸易,6.12E+15
600362.SH,江西铜业,有色金属,6.105E+15
600363.SH,联创光电,电子,6.108E+15
600365.SH,通葡股份,食品饮料,6.112E+15
600366.SH,宁波韵升,有色金属,6.105E+15
600367.SH,红星发展,化工,6.103E+15
600368.SH,五洲交通,交通运输,6.117E+15
600369.SH,西南证券,非银金融,1.00001E+15
600370.SH,三房巷,纺织服装,6.113E+15
600371.SH,万向德农,农林牧渔,6.101E+15
600372.SH,中航电子,国防军工,1.00001E+15
600373.SH,中文传媒,传媒,6.12201E+15
600375.SH,华菱星马,机械设备,6.107E+15
600376.SH,首开股份,房地产,6.118E+15
600377.SH,宁沪高速,交通运输,6.117E+15
600378.SH,天科股份,化工,6.103E+15
600379.SH,宝光股份,电气设备,6.10701E+15
600380.SH,健康元,医药生物,6.115E+15
600381.SH,*ST贤成,采掘,6.102E+15
600382.SH,广东明珠,机械设备,6.107E+15
600383.SH,金地集团,房地产,6.118E+15
600385.SH,ST金泰,医药生物,6.115E+15
600386.SH,北巴传媒,传媒,6.12201E+15
600387.SH,海越股份,化工,6.103E+15
600388.SH,龙净环保,机械设备,6.107E+15
600389.SH,江山股份,化工,6.103E+15
600390.SH,金瑞科技,有色金属,6.105E+15
600391.SH,成发科技,国防军工,1.00001E+15
600392.SH,盛和资源,有色金属,6.105E+15
600393.SH,东华实业,房地产,6.118E+15
600395.SH,盘江股份,采掘,6.102E+15
600396.SH,金山股份,公用事业,6.116E+15
600397.SH,安源煤业,采掘,6.102E+15
600398.SH,海澜之家,纺织服装,6.113E+15
600399.SH,抚顺特钢,钢铁,6.104E+15
600400.SH,红豆股份,纺织服装,6.113E+15
600401.SH,海润光伏,电气设备,6.10701E+15
600403.SH,大有能源,采掘,6.102E+15
600405.SH,动力源,电气设备,6.10701E+15
600406.SH,国电南瑞,电气设备,6.10701E+15
600408.SH,安泰集团,采掘,6.102E+15
600409.SH,三友化工,化工,6.103E+15
600410.SH,华胜天成,计算机,1.00001E+15
600415.SH,小商品城,商业贸易,6.12E+15
600416.SH,湘电股份,电气设备,6.10701E+15
600418.SH,江淮汽车,汽车,1.00001E+15
600419.SH,天润乳业,综合,6.123E+15
600420.SH,现代制药,医药生物,6.115E+15
600421.SH,仰帆控股,综合,6.123E+15
600422.SH,昆明制药,医药生物,6.115E+15
600423.SH,柳化股份,化工,6.103E+15
600425.SH,青松建化,建筑材料,6.10601E+15
600426.SH,华鲁恒升,化工,6.103E+15
600428.SH,中远航运,交通运输,6.117E+15
600429.SH,三元股份,食品饮料,6.112E+15
600432.SH,吉恩镍业,有色金属,6.105E+15
600433.SH,冠豪高新,轻工制造,6.114E+15
600435.SH,北方导航,国防军工,1.00001E+15
600436.SH,片仔癀,医药生物,6.115E+15
600438.SH,通威股份,农林牧渔,6.101E+15
600439.SH,瑞贝卡,轻工制造,6.114E+15
600444.SH,国通管业,化工,6.103E+15
600446.SH,金证股份,计算机,1.00001E+15
600448.SH,华纺股份,纺织服装,6.113E+15
600449.SH,宁夏建材,建筑材料,6.10601E+15
600452.SH,涪陵电力,公用事业,6.116E+15
600455.SH,博通股份,计算机,1.00001E+15
600456.SH,宝钛股份,有色金属,6.105E+15
600458.SH,时代新材,化工,6.103E+15
600459.SH,贵研铂业,有色金属,6.105E+15
600460.SH,士兰微,电子,6.108E+15
600461.SH,洪城水业,公用事业,6.116E+15
600462.SH,石岘纸业,轻工制造,6.114E+15
600463.SH,空港股份,房地产,6.118E+15
600466.SH,迪康药业,医药生物,6.115E+15
600467.SH,好当家,农林牧渔,6.101E+15
600468.SH,百利电气,电气设备,6.10701E+15
600469.SH,风神股份,化工,6.103E+15
600470.SH,六国化工,化工,6.103E+15
600475.SH,华光股份,电气设备,6.10701E+15
600476.SH,湘邮科技,计算机,1.00001E+15
600477.SH,杭萧钢构,建筑装饰,6.10602E+15
600478.SH,科力远,有色金属,6.105E+15
600479.SH,千金药业,医药生物,6.115E+15
600480.SH,凌云股份,汽车,1.00001E+15
600481.SH,双良节能,机械设备,6.107E+15
600482.SH,风帆股份,汽车,1.00001E+15
600483.SH,福能股份,纺织服装,6.113E+15
600485.SH,信威集团,通信,1.00001E+15
600486.SH,扬农化工,化工,6.103E+15
600487.SH,亨通光电,通信,1.00001E+15
600488.SH,天药股份,医药生物,6.115E+15
600489.SH,中金黄金,有色金属,6.105E+15
600490.SH,鹏欣资源,有色金属,6.105E+15
600491.SH,龙元建设,建筑装饰,6.10602E+15
600493.SH,凤竹纺织,纺织服装,6.113E+15
600495.SH,晋西车轴,机械设备,6.107E+15
600496.SH,精工钢构,建筑装饰,6.10602E+15
600497.SH,驰宏锌锗,有色金属,6.105E+15
600498.SH,烽火通信,通信,1.00001E+15
600499.SH,科达洁能,机械设备,6.107E+15
600500.SH,中化国际,化工,6.103E+15
600501.SH,航天晨光,机械设备,6.107E+15
600502.SH,安徽水利,建筑装饰,6.10602E+15
600503.SH,华丽家族,房地产,6.118E+15
600505.SH,西昌电力,公用事业,6.116E+15
600506.SH,香梨股份,农林牧渔,6.101E+15
600507.SH,方大特钢,钢铁,6.104E+15
600508.SH,上海能源,采掘,6.102E+15
600509.SH,天富能源,公用事业,6.116E+15
600510.SH,黑牡丹,纺织服装,6.113E+15
600511.SH,国药股份,医药生物,6.115E+15
600512.SH,腾达建设,建筑装饰,6.10602E+15
600513.SH,联环药业,医药生物,6.115E+15
600515.SH,海岛建设,商业贸易,6.12E+15
600516.SH,方大炭素,有色金属,6.105E+15
600517.SH,置信电气,电气设备,6.10701E+15
600518.SH,康美药业,医药生物,6.115E+15
600519.SH,贵州茅台,食品饮料,6.112E+15
600520.SH,中发科技,机械设备,6.107E+15
600521.SH,华海药业,医药生物,6.115E+15
600522.SH,中天科技,通信,1.00001E+15
600523.SH,贵航股份,汽车,1.00001E+15
600525.SH,长园集团,电气设备,6.10701E+15
600526.SH,菲达环保,机械设备,6.107E+15
600527.SH,江南高纤,化工,6.103E+15
600528.SH,中铁二局,建筑装饰,6.10602E+15
600529.SH,山东药玻,医药生物,6.115E+15
600530.SH,交大昂立,医药生物,6.115E+15
600531.SH,豫光金铅,有色金属,6.105E+15
600532.SH,宏达矿业,采掘,6.102E+15
600533.SH,栖霞建设,房地产,6.118E+15
600535.SH,天士力,医药生物,6.115E+15
600536.SH,中国软件,计算机,1.00001E+15
600537.SH,亿晶光电,电气设备,6.10701E+15
600538.SH,国发股份,化工,6.103E+15
600539.SH,狮头股份,建筑材料,6.10601E+15
600540.SH,新赛股份,农林牧渔,6.101E+15
600543.SH,莫高股份,食品饮料,6.112E+15
600545.SH,新疆城建,建筑装饰,6.10602E+15
600546.SH,山煤国际,采掘,6.102E+15
600547.SH,山东黄金,有色金属,6.105E+15
600548.SH,深高速,交通运输,6.117E+15
600549.SH,厦门钨业,有色金属,6.105E+15
600550.SH,*ST天威,电气设备,6.10701E+15
600551.SH,时代出版,传媒,6.12201E+15
600552.SH,方兴科技,建筑材料,6.10601E+15
600555.SH,九龙山,房地产,6.118E+15
600556.SH,北生药业,综合,6.123E+15
600557.SH,康缘药业,医药生物,6.115E+15
600558.SH,大西洋,机械设备,6.107E+15
600559.SH,老白干酒,食品饮料,6.112E+15
600560.SH,金自天正,机械设备,6.107E+15
600561.SH,江西长运,交通运输,6.117E+15
600562.SH,国睿科技,建筑材料,6.10601E+15
600563.SH,法拉电子,电子,6.108E+15
600565.SH,迪马股份,房地产,6.118E+15
600566.SH,洪城股份,医药生物,6.115E+15
600567.SH,山鹰纸业,轻工制造,6.114E+15
600568.SH,中珠控股,房地产,6.118E+15
600569.SH,安阳钢铁,钢铁,6.104E+15
600570.SH,恒生电子,计算机,1.00001E+15
600571.SH,信雅达,计算机,1.00001E+15
600572.SH,康恩贝,医药生物,6.115E+15
600573.SH,惠泉啤酒,食品饮料,6.112E+15
600575.SH,皖江物流,交通运输,6.117E+15
600576.SH,万好万家,房地产,6.118E+15
600577.SH,精达股份,机械设备,6.107E+15
600578.SH,京能电力,公用事业,6.116E+15
600579.SH,天华院,机械设备,6.107E+15
600580.SH,卧龙电气,电气设备,6.10701E+15
600581.SH,八一钢铁,钢铁,6.104E+15
600582.SH,天地科技,机械设备,6.107E+15
600583.SH,海油工程,采掘,6.102E+15
600584.SH,长电科技,电子,6.108E+15
600585.SH,海螺水泥,建筑材料,6.10601E+15
600586.SH,金晶科技,建筑材料,6.10601E+15
600587.SH,新华医疗,医药生物,6.115E+15
600588.SH,用友软件,计算机,1.00001E+15
600589.SH,广东榕泰,化工,6.103E+15
600590.SH,泰豪科技,电气设备,6.10701E+15
600592.SH,龙溪股份,机械设备,6.107E+15
600593.SH,大连圣亚,休闲服务,6.121E+15
600594.SH,益佰制药,医药生物,6.115E+15
600595.SH,中孚实业,有色金属,6.105E+15
600596.SH,新安股份,化工,6.103E+15
600597.SH,光明乳业,食品饮料,6.112E+15
600598.SH,*ST大荒,农林牧渔,6.101E+15
600599.SH,熊猫烟花,轻工制造,6.114E+15
600600.SH,青岛啤酒,食品饮料,6.112E+15
600601.SH,方正科技,计算机,1.00001E+15
600602.SH,仪电电子,电子,6.108E+15
600603.SH,大洲兴业,综合,6.123E+15
600604.SH,市北高新,房地产,6.118E+15
600605.SH,汇通能源,商业贸易,6.12E+15
600606.SH,金丰投资,房地产,6.118E+15
600608.SH,上海科技,综合,6.123E+15
600609.SH,金杯汽车,汽车,1.00001E+15
600610.SH,*ST中纺,机械设备,6.107E+15
600611.SH,大众交通,交通运输,6.117E+15
600612.SH,老凤祥,轻工制造,6.114E+15
600613.SH,神奇制药,医药生物,6.115E+15
600614.SH,鼎立股份,综合,6.123E+15
600615.SH,丰华股份,房地产,6.118E+15
600616.SH,金枫酒业,食品饮料,6.112E+15
600617.SH,国新能源,公用事业,6.116E+15
600618.SH,氯碱化工,化工,6.103E+15
600619.SH,海立股份,家用电器,6.111E+15
600620.SH,天宸股份,房地产,6.118E+15
600621.SH,华鑫股份,房地产,6.118E+15
600622.SH,嘉宝集团,房地产,6.118E+15
600623.SH,双钱股份,化工,6.103E+15
600624.SH,复旦复华,综合,6.123E+15
600626.SH,申达股份,纺织服装,6.113E+15
600628.SH,新世界,商业贸易,6.12E+15
600629.SH,棱光实业,建筑材料,6.10601E+15
600630.SH,龙头股份,纺织服装,6.113E+15
600633.SH,浙报传媒,传媒,6.12201E+15
600634.SH,中技控股,综合,6.123E+15
600635.SH,大众公用,非银金融,1.00001E+15
600636.SH,三爱富,化工,6.103E+15
600637.SH,百视通,传媒,6.12201E+15
600638.SH,新黄浦,房地产,6.118E+15
600639.SH,浦东金桥,房地产,6.118E+15
600640.SH,号百控股,休闲服务,6.121E+15
600641.SH,万业企业,房地产,6.118E+15
600642.SH,申能股份,公用事业,6.116E+15
600643.SH,爱建股份,非银金融,1.00001E+15
600644.SH,乐山电力,公用事业,6.116E+15
600645.SH,中源协和,医药生物,6.115E+15
600647.SH,同达创业,房地产,6.118E+15
600648.SH,外高桥,房地产,6.118E+15
600649.SH,城投控股,房地产,6.118E+15
600650.SH,锦江投资,交通运输,6.117E+15
600651.SH,飞乐音响,电子,6.108E+15
600652.SH,爱使股份,采掘,6.102E+15
600653.SH,申华控股,汽车,1.00001E+15
600654.SH,飞乐股份,电子,6.108E+15
600655.SH,豫园商城,商业贸易,6.12E+15
600656.SH,博元投资,公用事业,6.116E+15
600657.SH,信达地产,房地产,6.118E+15
600658.SH,电子城,房地产,6.118E+15
600660.SH,福耀玻璃,汽车,1.00001E+15
600661.SH,新南洋,传媒,6.12201E+15
600662.SH,强生控股,交通运输,6.117E+15
600663.SH,陆家嘴,房地产,6.118E+15
600664.SH,哈药股份,医药生物,6.115E+15
600665.SH,天地源,房地产,6.118E+15
600666.SH,西南药业,医药生物,6.115E+15
600667.SH,太极实业,电子,6.108E+15
600668.SH,尖峰集团,建筑材料,6.10601E+15
600671.SH,天目药业,医药生物,6.115E+15
600673.SH,东阳光科,有色金属,6.105E+15
600674.SH,川投能源,公用事业,6.116E+15
600675.SH,中华企业,房地产,6.118E+15
600676.SH,交运股份,交通运输,6.117E+15
600677.SH,航天通信,国防军工,1.00001E+15
600678.SH,四川金顶,建筑材料,6.10601E+15
600679.SH,金山开发,汽车,1.00001E+15
600680.SH,上海普天,计算机,1.00001E+15
600681.SH,万鸿集团,建筑装饰,6.10602E+15
600682.SH,南京新百,商业贸易,6.12E+15
600683.SH,京投银泰,房地产,6.118E+15
600684.SH,珠江实业,房地产,6.118E+15
600685.SH,广船国际,国防军工,1.00001E+15
600686.SH,金龙汽车,汽车,1.00001E+15
600687.SH,刚泰控股,有色金属,6.105E+15
600688.SH,上海石化,化工,6.103E+15
600689.SH,*ST三毛,纺织服装,6.113E+15
600690.SH,青岛海尔,家用电器,6.111E+15
600691.SH,阳煤化工,化工,6.103E+15
600692.SH,亚通股份,交通运输,6.117E+15
600693.SH,东百集团,商业贸易,6.12E+15
600694.SH,大商股份,商业贸易,6.12E+15
600695.SH,大江股份,农林牧渔,6.101E+15
600696.SH,多伦股份,房地产,6.118E+15
600697.SH,欧亚集团,商业贸易,6.12E+15
600698.SH,湖南天雁,汽车,1.00001E+15
600699.SH,均胜电子,汽车,1.00001E+15
600701.SH,工大高新,综合,6.123E+15
600702.SH,沱牌舍得,食品饮料,6.112E+15
600703.SH,三安光电,电子,6.108E+15
600704.SH,物产中大,商业贸易,6.12E+15
600705.SH,中航资本,非银金融,1.00001E+15
600706.SH,曲江文旅,休闲服务,6.121E+15
600707.SH,彩虹股份,电子,6.108E+15
600708.SH,海博股份,综合,6.123E+15
600710.SH,常林股份,机械设备,6.107E+15
600711.SH,盛屯矿业,有色金属,6.105E+15
600712.SH,南宁百货,商业贸易,6.12E+15
600713.SH,南京医药,医药生物,6.115E+15
600714.SH,金瑞矿业,采掘,6.102E+15
600715.SH,松辽汽车,汽车,1.00001E+15
600716.SH,凤凰股份,房地产,6.118E+15
600717.SH,天津港,交通运输,6.117E+15
600718.SH,东软集团,计算机,1.00001E+15
600719.SH,大连热电,公用事业,6.116E+15
600720.SH,祁连山,建筑材料,6.10601E+15
600721.SH,百花村,采掘,6.102E+15
600722.SH,金牛化工,化工,6.103E+15
600723.SH,首商股份,商业贸易,6.12E+15
600724.SH,宁波富达,房地产,6.118E+15
600725.SH,云维股份,化工,6.103E+15
600726.SH,华电能源,公用事业,6.116E+15
600727.SH,鲁北化工,化工,6.103E+15
600728.SH,佳都科技,计算机,1.00001E+15
600729.SH,重庆百货,商业贸易,6.12E+15
600730.SH,中国高科,综合,6.123E+15
600731.SH,湖南海利,化工,6.103E+15
600732.SH,上海新梅,房地产,6.118E+15
600733.SH,S前锋,综合,6.123E+15
600734.SH,实达集团,房地产,6.118E+15
600735.SH,新华锦,商业贸易,6.12E+15
600736.SH,苏州高新,房地产,6.118E+15
600737.SH,中粮屯河,农林牧渔,6.101E+15
600738.SH,兰州民百,商业贸易,6.12E+15
600739.SH,辽宁成大,商业贸易,6.12E+15
600740.SH,山西焦化,采掘,6.102E+15
600741.SH,华域汽车,汽车,1.00001E+15
600742.SH,一汽富维,汽车,1.00001E+15
600743.SH,华远地产,房地产,6.118E+15
600744.SH,华银电力,公用事业,6.116E+15
600745.SH,中茵股份,房地产,6.118E+15
600746.SH,江苏索普,化工,6.103E+15
600747.SH,大连控股,非银金融,1.00001E+15
600748.SH,上实发展,房地产,6.118E+15
600749.SH,西藏旅游,休闲服务,6.121E+15
600750.SH,江中药业,医药生物,6.115E+15
600751.SH,天津海运,交通运输,6.117E+15
600753.SH,东方银星,房地产,6.118E+15
600754.SH,锦江股份,休闲服务,6.121E+15
600755.SH,厦门国贸,商业贸易,6.12E+15
600756.SH,浪潮软件,计算机,1.00001E+15
600757.SH,长江传媒,传媒,6.12201E+15
600758.SH,红阳能源,公用事业,6.116E+15
600759.SH,洲际油气,房地产,6.118E+15
600760.SH,中航黑豹,国防军工,1.00001E+15
600761.SH,安徽合力,机械设备,6.107E+15
600763.SH,通策医疗,医药生物,6.115E+15
600764.SH,中电广通,计算机,1.00001E+15
600765.SH,中航重机,机械设备,6.107E+15
600766.SH,园城黄金,有色金属,6.105E+15
600767.SH,运盛实业,房地产,6.118E+15
600768.SH,宁波富邦,有色金属,6.105E+15
600769.SH,祥龙电业,公用事业,6.116E+15
600770.SH,综艺股份,综合,6.123E+15
600771.SH,广誉远,医药生物,6.115E+15
600773.SH,西藏城投,房地产,6.118E+15
600774.SH,汉商集团,商业贸易,6.12E+15
600775.SH,南京熊猫,通信,1.00001E+15
600776.SH,东方通信,通信,1.00001E+15
600777.SH,新潮实业,房地产,6.118E+15
600778.SH,友好集团,商业贸易,6.12E+15
600779.SH,水井坊,食品饮料,6.112E+15
600780.SH,通宝能源,公用事业,6.116E+15
600781.SH,辅仁药业,医药生物,6.115E+15
600782.SH,新钢股份,钢铁,6.104E+15
600783.SH,鲁信创投,非银金融,1.00001E+15
600784.SH,鲁银投资,钢铁,6.104E+15
600785.SH,新华百货,商业贸易,6.12E+15
600787.SH,中储股份,交通运输,6.117E+15
600789.SH,鲁抗医药,医药生物,6.115E+15
600790.SH,轻纺城,商业贸易,6.12E+15
600791.SH,京能置业,房地产,6.118E+15
600792.SH,云煤能源,采掘,6.102E+15
600793.SH,ST宜纸,轻工制造,6.114E+15
600794.SH,保税科技,交通运输,6.117E+15
600795.SH,国电电力,公用事业,6.116E+15
600796.SH,钱江生化,医药生物,6.115E+15
600797.SH,浙大网新,计算机,1.00001E+15
600798.SH,宁波海运,交通运输,6.117E+15
600800.SH,天津磁卡,电子,6.108E+15
