"trade_code","weight"
"600837.SH",0.00808067771401201
"600369.SH",0.00808067771401201
"601555.SH",0.00808067771401201
"000750.SZ",0.00808067771401201
"600783.SH",0.00808067771401201
"600999.SH",0.00808067771401201
"601377.SH",0.00808067771401201
"000783.SZ",0.00808067771401201
"000686.SZ",0.00808067771401201
"000776.SZ",0.00808067771401201
"601318.SH",0.00808067771401201
"600030.SH",0.00808067771401201
"002673.SZ",0.00808067771401201
"000768.SZ",0.0036100843585956
"600038.SH",0.0036100843585956
"600372.SH",0.0036100843585956
"600316.SH",0.0036100843585956
"600118.SH",0.0036100843585956
"600150.SH",0.0036100843585956
"600893.SH",0.0036100843585956
