"","datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2"
"717","2007-12-18",42942411.49091,0.00151057748858996,7839872.49090999,35102539,-28979454,42351620.49091,NA
"718","2007-12-19",43099882.49091,0.00366702741026392,7141616.49090999,35958266,-29677710,42314893.49091,NA
"719","2007-12-20",42933990.49091,-0.00384901281424577,6596156.49090999,36337834,-30223170,42330844.49091,NA
"720","2007-12-21",43171867.49091,0.00554052854812936,6208214.49090999,36963653,-30611112,42192417.49091,NA
"721","2007-12-24",43293435.49091,0.0028159078368708,5576522.49090999,37716913,-31242804,42545072.49091,NA
"722","2007-12-25",43562515.49091,0.00621526097314429,5518448.49090998,38044067,-31300878,42863521.49091,NA
"723","2007-12-26",43745027.49091,0.00418965704673524,5229170.49090999,38515857,-31590156,42880814.49091,NA
"724","2007-12-27",43626474.49091,-0.00271009087889207,4614146.49090999,39012328,-32205180,42775044.49091,NA
"725","2007-12-28",43647827.49091,0.000489450505666067,4789676.49090999,38858151,-32029650,43067887.49091,NA
"726","2008-01-02",44178765.49091,0.0121641334866109,4508708.49090999,39670057,-32310618,42853042.49091,0.0806634852753647
"727","2008-01-03",44737723.17059,0.0126521796946775,8637860.17058999,36099863,-30905593.8,43455663.17059,NA
"728","2008-01-04",44509991.97059,-0.00509036186601697,8286648.97058999,36223343,-31256805,43772864.97059,NA
"729","2008-01-07",44540557.87059,0.000686719962119664,7870873.87058999,36669684,-31672580.1,43515013.87059,NA
"730","2008-01-08",44107551.17059,-0.00972162722474379,8033546.17058999,36074005,-31509907.8,43564853.17059,NA
"731","2008-01-09",44413256.37059,0.0069309039356471,7545033.37058999,36868223,-31998420.6,43070163.37059,NA
"732","2008-01-10",44427952.17059,0.000330887694371507,7212176.17058999,37215776,-32331277.8,43656155.17059,NA
"733","2008-01-11",44046649.07059,-0.00858250451283249,7058316.07058999,36988333,-32485137.9,43355450.07059,NA
"734","2008-01-14",44486258.07059,0.0099805322147315,6872439.07058999,37613819,-32671014.9,43329359.07059,NA
"735","2008-01-15",44806024.97059,0.00718799273907456,7073688.97058999,37732336,-32469765,44131387.97059,NA
"736","2008-01-16",45160495.07059,0.00791121507057735,8160867.07058999,36999628,-31382586.9,44507677.07059,NA
"737","2008-01-17",44983425.17059,-0.00392090254376598,8959397.17058999,36024028,-30584056.8,43658612.17059,NA
"738","2008-01-18",45315888.37059,0.00739079335864723,8680986.37058999,36634902,-30862467.6,44042874.37059,NA
"739","2008-01-21",45334342.17059,0.000407225824397006,10212770.17059,35121572,-29330683.8,44960923.17059,NA
"740","2008-01-22",44911897.37059,-0.00931842792403104,12446406.37059,32465491,-27097047.6,44549408.37059,NA
"741","2008-01-23",45419932.27059,0.0113118111178419,11185321.27059,34234611,-28358132.7,43187001.27059,NA
"742","2008-01-24",45853883.87059,0.00955421063630646,10888339.87059,34965544,-28655114.1,44606954.87059,NA
"743","2008-01-25",45594037.67059,-0.00566683076908703,10602108.67059,34991929,-28941345.3,44753811.67059,NA
"744","2008-01-28",45506596.87059,-0.00191781216289166,12571720.87059,32934876,-26971733.1,44966432.87059,NA
"745","2008-01-29",45457972.87059,-0.00106850442229889,12399580.87059,33058392,-27143873.1,44507931.87059,NA
"746","2008-01-30",45536210.57059,0.00172109962366185,12692737.57059,32843473,-26850716.4,44566754.57059,NA
"747","2008-01-31",45044562.27059,-0.0107968646015866,13207168.27059,31837394,-26336285.7,44730795.27059,NA
"748","2008-02-01",44511864.47059,-0.0118260179064457,13483367.47059,31028497,-26060086.5,43074667.47059,-0.00504850680797453
"749","2008-02-04",44801653.9203,0.00651038668356563,6228143.92029999,38573510,-34155855.6,42518460.9203,NA
"750","2008-02-05",45057561.4203,0.00571201010693145,6423379.42029999,38634182,-33960620.1,44138567.4203,NA
"751","2008-02-13",45580883.9203,0.0116145322450634,7153019.92029999,38427864,-33230979.6,44590654.9203,NA
"752","2008-02-14",45540789.7203,-0.000879627522583859,6710260.72029999,38830529,-33673738.8,44914827.7203,NA
"753","2008-02-15",45665151.6203,0.00273078048852016,7172153.62029999,38492998,-33211845.9,44746060.6203,NA
"754","2008-02-18",45855311.7203,0.00416422793427151,6498154.72029999,39357157,-33885844.8,45025075.7203,NA
"755","2008-02-19",46136748.8203,0.00613750271106372,5740803.8203,40395945,-34643195.7,44741796.8203,NA
"756","2008-02-20",46169791.2203,0.000716183971451789,6513852.22029999,39655939,-33870147.3,45857562.2203,NA
"757","2008-02-21",46490068.5203,0.00693694494895558,6739392.52029999,39750676,-33644607,45312736.5203,NA
"758","2008-02-22",46653110.6203,0.0035070307527898,7938536.62029999,38714574,-32445462.9,45905409.6203,NA
"759","2008-02-25",46295692.8203,-0.00766117832761348,9197496.82029999,37098196,-31186502.7,45902783.8203,NA
"760","2008-02-26",46247180.8203,-0.00104787285910812,9226821.82029999,37020359,-31157177.7,45066666.8203,NA
"761","2008-02-27",46448542.3203,0.00435402756294301,8369600.32029999,38078942,-32014399.2,45140187.3203,NA
