"","datetime","cap","return","cash","stockcap","IFcap","lowestcap","return2"
"139","2010-11-29",36174982.47005,0.0043917832891458,10528602.47005,25646380,-24090000,35634796.47005,NA
"140","2010-11-30",36043777.47005,-0.00362695407271107,10969602.47005,25074175,-23649000,35300697.47005,NA
"141","2010-12-01",36023128.47005,-0.000572886679737095,11026602.47005,24996526,-23592000,35654778.47005,0.0807875149081476
"142","2010-12-02",35965597.1454,-0.00159706630416145,6839646.1454,29125951,-28510200,35649735.1454,NA
"143","2010-12-03",35974327.1454,0.000242731963123077,6774846.1454,29199481,-28575000,35602752.1454,NA
"144","2010-12-06",36029545.1454,0.0015349279439425,6810846.1454,29218699,-28539000,35702658.1454,NA
"145","2010-12-07",35907931.1454,-0.00337539648389185,6353646.1454,29554285,-28996200,35117390.1454,NA
"146","2010-12-08",36433660.1454,0.0146410272948114,6913446.1454,29520214,-28436400,36191990.1454,NA
"147","2010-12-09",36300389.1454,-0.00365790863361348,7091646.1454,29208743,-28258200,35973486.1454,NA
"148","2010-12-10",36168438.1454,-0.00363497480623343,6805446.1454,29362992,-28544400,35536113.1454,NA
"149","2010-12-13",35668022.1454,-0.0138357094101849,5453646.1454,30214376,-29896200,34781152.1454,NA
"150","2010-12-14",36266605.2654,0.0167820665121232,5924145.2654,30342460,-29878200,35850604.2654,NA
"151","2010-12-15",36373139.2654,0.00293752335572606,6255345.2654,30117794,-29547000,36140701.2654,NA
"152","2010-12-16",36365576.2654,-0.000207928162175297,6424545.2654,29941031,-29377800,36196527.2654,NA
"153","2010-12-17",36755886.2654,0.0107329524259829,6811545.2654,29944341,-28990800,36443233.2654,NA
"154","2010-12-20",36889524.2654,0.00363582581127408,7457745.2654,29431779,-28882800,36331896.2654,NA
"155","2010-12-21",36543339.2654,-0.00938437149553295,6609945.2654,29933394,-29730600,35756634.2654,NA
"156","2010-12-22",36923072.2654,0.0103913054371454,7148145.2654,29774927,-29192400,36709960.2654,NA
"157","2010-12-23",36886075.2654,-0.00100200220973135,7376745.2654,29509330,-28963800,36639395.2654,NA
"158","2010-12-24",36858411.2654,-0.00074998491438738,7572945.2654,29285466,-28767600,36520014.2654,NA
"159","2010-12-27",37141210.2654,0.00767257703984314,8273145.2654,28868065,-28067400,36933316.2654,NA
"160","2010-12-28",37048343.2654,-0.00250037624881905,8672745.2654,28375598,-27667800,36791943.2654,NA
"161","2010-12-29",37046576.2654,-4.76944404056434e-05,8516145.2654,28530431,-27824400,36533127.2654,NA
"162","2010-12-30",37063830.2654,0.000465738044897579,8496345.2654,28567485,-27844200,36525324.2654,NA
"163","2010-12-31",36988963.2654,-0.00201994773513414,7927545.2654,29061418,-28413000,36334104.2654,NA
"164","2011-01-04",37147784.2654,0.00429374023976936,7612545.2654,29535239,-28728000,36479446.2654,0.0328699427739434
"165","2011-01-05",37039244.1053,-0.00292184748690638,7345816.1053,29693428,-28681200,36647290.1053,NA
"166","2011-01-06",37206570.1053,0.00451753279641176,7470016.1053,29736554,-28557000,36927421.1053,NA
"167","2011-01-07",37271562.1053,0.00174678826390262,7488016.1053,29783546,-28539000,36786322.1053,NA
"168","2011-01-10",37037615.1053,-0.00627682304645694,7929016.1053,29108599,-28098000,36914887.1053,NA
"169","2011-01-11",37099830.1053,0.00167977878227643,7767016.1053,29332814,-28260000,36499819.1053,NA
"170","2011-01-12",37283085.1053,0.00493951049047592,7644616.1053,29638469,-28382400,36714738.1053,NA
"171","2011-01-13",37263274.1053,-0.000531366970948022,7704016.1053,29559258,-28323000,37059013.1053,NA
"172","2011-01-14",37264384.1053,2.97880426949337e-05,8150416.1053,29113968,-27876600,37027927.1053,NA
"173","2011-01-17",37418079.1053,0.00412444761104047,9280816.1053,28137263,-26746200,37286500.1053,NA
"174","2011-01-18",37204814.1053,-0.00569951758880627,9072016.1053,28132798,-26955000,36773097.1053,NA
"175","2011-01-19",37224119.9013,0.000518905858402086,8559300.9013,28664819,-28532400,36490134.9013,NA
"176","2011-01-20",37449106.9013,0.00604411872185429,9589740.9013,27859366,-27501960,37319304.9013,NA
"177","2011-01-21",37671641.9013,0.00594233129741939,9327480.9013,28344161,-27764220,36970688.9013,NA
"178","2011-01-24",37817608.9013,0.00387471829293862,9519060.9013,28298548,-27622860,37472667.9013,NA
"179","2011-01-25",37915711.9013,0.00259410901033008,9613920.9013,28301791,-27528000,37599171.9013,NA
"180","2011-01-26",37973721.9013,0.00152997259160026,9360960.9013,28612761,-27780960,37496328.9013,NA
"181","2011-01-27",37976238.9013,6.62826784938453e-05,8959200.9013,29017038,-28182720,37120445.9013,NA
"182","2011-01-28",37837776.9013,-0.00364601666741815,8815980.9013,29021796,-28325940,37538015.9013,NA
"183","2011-01-31",37858062.9013,0.000536130863420192,8499780.9013,29358282,-28642140,37307838.9013,NA
"184","2011-02-01",37752116.9013,-0.00279850557267602,8447700.9013,29304416,-28694220,37447368.9013,0.0192464185816899
"185","2011-02-09",37757141.475,0.000133093826583108,7885387.475,29871754,-29168640,37400937.475,NA
"186","2011-02-10",37893734.475,0.00361767323118056,7249867.475,30643867,-29804160,36905556.475,NA
"187","2011-02-11",37997073.475,0.0027270735236764,6934987.475,31062086,-30119040,37348367.475,NA
"188","2011-02-14",37866967.907,-0.0034240944394206,6064669.907,31802298,-31211520,37022510.907,NA
"189","2011-02-15",37962963.907,0.00253508546646142,6152989.907,31809974,-31123200,37638458.907,NA
"190","2011-02-16",38157723.907,0.00513026328705823,5859229.907,32298494,-31416960,37424160.907,NA
"191","2011-02-17",38383271.907,0.00591093956625177,5960989.907,32422282,-31315200,37865369.907,NA
"192","2011-02-18",38603158.907,0.0057287195456599,6417949.907,32185209,-30858240,38123873.907,NA
"193","2011-02-21",38769573.907,0.00431091663770067,5911069.907,32858504,-31528320,37683209.907,NA
"194","2011-02-22",38892578.907,0.00317271993484014,6917149.907,31975429,-30522240,38646480.907,NA
"195","2011-02-23",39145611.907,0.00650594553282402,6957469.907,32188142,-30481920,38495123.907,NA
"196","2011-02-24",39126888.907,-0.00047829115673248,6784669.907,32342219,-30654720,38504804.907,NA
"197","2011-02-25",39096592.907,-0.000774301275831335,6579229.907,32517363,-30860160,38479220.907,NA
"198","2011-02-28",39246316.907,0.00382959201473532,6189469.907,33056847,-31249920,38404784.907,NA
"199","2011-03-01",39413169.907,0.00425143078764245,6197149.907,33216020,-31242240,38941887.907,0.0438600054799303
"200","2011-03-02",39247346.89245,-0.00420729961434896,7841837.89245,31405509,-31155840,38752377.89245,NA
"201","2011-03-03",39348057.89245,0.00256605880331162,8051117.89245,31296940,-30946560,39051585.89245,NA
"202","2011-03-04",39336385.89245,-0.000296634716557276,7427117.89245,31909268,-31570560,38549191.89245,NA
"203","2011-03-07",39497797.89245,0.00410337646273162,6912557.89245,32585240,-32085120,38795772.89245,NA
"204","2011-03-08",39262169.89245,-0.00596559840226052,6709037.89245,32553132,-32288640,38927052.89245,NA
"205","2011-03-09",39390744.89245,0.00327478079668553,6881837.89245,32508907,-32115840,39090244.89245,NA
"206","2011-03-10",39387949.89245,-7.09557538866035e-05,7413677.89245,31974272,-31584000,39172874.89245,NA
"207","2011-03-11",39380435.89245,-0.000190769004746794,7795757.89245,31584678,-31201920,39247129.89245,NA
"208","2011-03-14",39428713.89245,0.00122593869026355,7717037.89245,31711676,-31280640,39005701.89245,NA
"209","2011-03-15",39318012.89245,-0.00280762391342415,8150957.89245,31167055,-30846720,38745734.89245,NA
"210","2011-03-16",39300800.02045,-0.000437785908638966,7840990.02045,31459810,-31282560,38794354.02045,NA
"211","2011-03-17",39269231.02045,-0.000803266090857568,8163550.02045,31105681,-30960000,39003275.02045,NA
"212","2011-03-18",39511605.02045,0.00617210965689097,8223070.02045,31288535,-30900480,39193594.02045,NA
"213","2011-03-21",39706329.02045,0.00492827360212811,8244190.02045,31462139,-31008000,39313910.02045,NA
"214","2011-03-22",39727478.02045,0.000532635489649769,8228830.02045,31498648,-31023360,39236539.02045,NA
"215","2011-03-23",39815855.02045,0.00222458118168278,7867870.02045,31947985,-31384320,39180092.02045,NA
"216","2011-03-24",39738749.02045,-0.0019365652190666,7888990.02045,31849759,-31363200,39539321.02045,NA
"217","2011-03-25",39923279.02045,0.00464357848569996,7587550.02045,32335729,-31664640,39307043.02045,NA
"218","2011-03-28",39977535.02045,0.00135900660795452,7604830.02045,32372705,-31647360,39761444.02045,NA
"219","2011-03-29",40220408.02045,0.00607523700187529,7823710.02045,32396698,-31428480,39801163.02045,NA
"220","2011-03-30",40209396.02045,-0.000273791354737152,7921630.02045,32287766,-31330560,39829090.02045,NA
"221","2011-03-31",39970909.02045,-0.00593112614471281,8109790.02045,31861119,-31142400,39813219.02045,NA
"222","2011-04-01",40284630.02045,0.00784873318341339,7798750.02045,32485880,-31453440,39470360.02045,0.026429382114477
"223","2011-04-06",39804969.23875,-0.0119067937686533,7687563.23875,32117406,-31756800,39321918.23875,NA
"224","2011-04-07",39575806.23875,-0.00575714551179485,7535883.23875,32039923,-31908480,39139977.23875,NA
"225","2011-04-08",39737663.23875,0.00408979665565279,7130763.23875,32606900,-32313600,38995442.23875,NA
"226","2011-04-11",39757536.23875,0.000500104897477316,7336203.23875,32421333,-32108160,39590135.23875,NA
"227","2011-04-12",40081589.23875,0.00815073142495581,7380363.23875,32701226,-32064000,39450056.23875,NA
"228","2011-04-13",40021347.68675,-0.00150297313914272,6970163.68675,33051184,-32580480,39248361.68675,NA
"229","2011-04-14",40185623.68675,0.00410470934876561,7256243.68675,32929380,-32294400,39889757.68675,NA
"230","2011-04-15",40256052.68675,0.00175259193558874,7480883.68675,32775169,-32069760,39860483.68675,NA
"231","2011-04-18",40367833.68675,0.00277675014164469,7647923.68675,32719910,-32211840,39962162.68675,NA
"232","2011-04-19",40308250.68675,-0.0014760019193093,8070323.68675,32237927,-31789440,40026706.68675,NA
"233","2011-04-20",40594551.68675,0.00710278901024397,8026163.68675,32568388,-31833600,40002104.68675,NA
"234","2011-04-21",40558021.68675,-0.000899874453150429,7987763.68675,32570258,-31872000,40274891.68675,NA
"235","2011-04-22",40701536.68675,0.00353851085510137,8104883.68675,32596653,-31754880,40255747.68675,NA
"236","2011-04-25",40873343.68675,0.00422114283601305,8552243.68675,32321100,-31307520,40514418.68675,NA
"237","2011-04-26",40707109.68675,-0.00406705165288179,8632883.68675,32074226,-31226880,40213387.68675,NA
"238","2011-04-27",40587411.68675,-0.00294046914460644,8849843.68675,31737568,-31009920,40174735.68675,NA
"239","2011-04-28",40149137.68675,-0.0107982741886218,9185843.68675,30963294,-30673920,39971748.68675,NA
"240","2011-04-29",40670975.68675,0.012997489611644,9205043.68675,31465932,-30654720,39773512.68675,NA
"241","2011-05-03",40742428.68675,0.00175685482812948,9039923.68675,31702505,-30819840,39864888.68675,0.0235513169819861
